Date,Ticker,compound,neg,neu,pos
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.1779,0.185,0.667,0.149
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2023,0.139,0.754,0.107
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.8625,0.158,0.411,0.43
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.431,0.0,0.678,0.322
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0772,0.155,0.674,0.171
2021-04-02,PLTR,-0.7184,0.261,0.739,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4767,0.0,0.795,0.205
2021-04-02,PLTR,-0.4767,0.14,0.86,0.0
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.5106,0.0,0.845,0.155
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.7579,0.0,0.606,0.394
2021-04-02,PLTR,0.6908,0.0,0.628,0.372
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4215,0.0,0.887,0.113
2021-04-02,PLTR,0.7603,0.0,0.697,0.303
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.128,0.155,0.663,0.182
2021-04-02,PLTR,-0.4767,0.14,0.86,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.8793,0.051,0.616,0.333
2021-04-02,PLTR,0.0772,0.0,0.936,0.064
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5859,0.0,0.826,0.174
2021-04-02,PLTR,0.5106,0.0,0.845,0.155
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.9136,0.0,0.523,0.477
2021-04-02,PLTR,0.9231,0.0,0.476,0.524
2021-04-02,PLTR,0.7906,0.132,0.392,0.475
2021-04-02,PLTR,0.7906,0.132,0.392,0.475
2021-04-02,PLTR,0.9136,0.0,0.523,0.477
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4995,0.0,0.84,0.16
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.893,0.107
2021-04-02,PLTR,0.765,0.0,0.703,0.297
2021-04-02,PLTR,0.0772,0.0,0.933,0.067
2021-04-02,PLTR,0.6249,0.0,0.733,0.267
2021-04-02,PLTR,0.7603,0.0,0.697,0.303
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5859,0.0,0.826,0.174
2021-04-02,PLTR,0.4767,0.0,0.829,0.171
2021-04-02,PLTR,-0.0644,0.069,0.873,0.058
2021-04-02,PLTR,0.4019,0.0,0.856,0.144
2021-04-02,PLTR,0.765,0.071,0.595,0.333
2021-04-02,PLTR,-0.6523,0.224,0.776,0.0
2021-04-02,PLTR,0.4215,0.0,0.877,0.123
2021-04-02,PLTR,0.2023,0.0,0.833,0.167
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2716,0.109,0.662,0.229
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5106,0.057,0.78,0.163
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.765,0.074,0.579,0.347
2021-04-02,PLTR,-0.4588,0.12,0.88,0.0
2021-04-02,PLTR,0.296,0.0,0.855,0.145
2021-04-02,PLTR,0.4588,0.0,0.88,0.12
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.6249,0.0,0.733,0.267
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.765,0.0,0.703,0.297
2021-04-02,PLTR,0.5709,0.0,0.793,0.207
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.1531,0.142,0.679,0.179
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6369,0.0,0.729,0.271
2021-04-02,PLTR,0.7579,0.0,0.667,0.333
2021-04-02,PLTR,0.8797,0.0,0.522,0.478
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.7297,0.0,0.756,0.244
2021-04-02,PLTR,0.3818,0.0,0.89,0.11
2021-04-02,PLTR,-0.4648,0.233,0.767,0.0
2021-04-02,PLTR,0.765,0.0,0.703,0.297
2021-04-02,PLTR,0.6369,0.0,0.714,0.286
2021-04-02,PLTR,0.7785,0.0,0.595,0.405
2021-04-02,PLTR,0.7785,0.0,0.595,0.405
2021-04-02,PLTR,0.4019,0.0,0.876,0.124
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.34,0.169,0.752,0.079
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.9042,0.0,0.573,0.427
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4278,0.0,0.821,0.179
2021-04-02,PLTR,0.3818,0.0,0.88,0.12
2021-04-02,PLTR,0.4939,0.0,0.792,0.208
2021-04-02,PLTR,0.6369,0.0,0.776,0.224
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6369,0.0,0.766,0.234
2021-04-02,PLTR,0.7297,0.0,0.756,0.244
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.893,0.107
2021-04-02,PLTR,0.2023,0.0,0.924,0.076
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2263,0.146,0.751,0.103
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.833,0.167
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4278,0.0,0.821,0.179
2021-04-02,PLTR,0.8481,0.0,0.647,0.353
2021-04-02,PLTR,0.2263,0.104,0.746,0.149
2021-04-02,PLTR,0.4278,0.0,0.821,0.179
2021-04-02,PLTR,0.2263,0.104,0.746,0.149
2021-04-02,PLTR,0.2263,0.104,0.746,0.149
2021-04-02,PLTR,0.3612,0.0,0.783,0.217
2021-04-02,PLTR,0.2263,0.104,0.746,0.149
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6249,0.0,0.83,0.17
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.0572,0.055,0.945,0.0
2021-04-02,PLTR,0.765,0.0,0.703,0.297
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6249,0.0,0.83,0.17
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.5208,0.172,0.828,0.0
2021-04-02,PLTR,0.2023,0.0,0.924,0.076
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.0015,0.183,0.635,0.182
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.5208,0.179,0.821,0.0
2021-04-02,PLTR,-0.5095,0.15,0.795,0.054
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.0572,0.058,0.942,0.0
2021-04-02,PLTR,0.6249,0.0,0.823,0.177
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.765,0.0,0.664,0.336
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2263,0.213,0.787,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2263,0.213,0.787,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.3818,0.0,0.833,0.167
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4939,0.0,0.792,0.208
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5023,0.0,0.876,0.124
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2263,0.241,0.759,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2263,0.241,0.759,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5859,0.0,0.798,0.202
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.3632,0.182,0.733,0.085
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.833,0.167
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.296,0.0,0.845,0.155
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.5719,0.0,0.684,0.316
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.3182,0.0,0.839,0.161
2021-04-02,PLTR,0.8797,0.0,0.495,0.505
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.2023,0.091,0.909,0.0
2021-04-02,PLTR,0.4404,0.0,0.775,0.225
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.765,0.0,0.664,0.336
2021-04-02,PLTR,0.3818,0.0,0.874,0.126
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.0191,0.067,0.933,0.0
2021-04-02,PLTR,0.5709,0.0,0.793,0.207
2021-04-02,PLTR,0.5709,0.0,0.784,0.216
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.3182,0.0,0.827,0.173
2021-04-02,PLTR,0.7579,0.0,0.667,0.333
2021-04-02,PLTR,0.5719,0.0,0.654,0.346
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.296,0.0,0.845,0.155
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.3632,0.182,0.733,0.085
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.3818,0.137,0.802,0.061
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4854,0.0,0.813,0.187
2021-04-02,PLTR,0.7579,0.0,0.649,0.351
2021-04-02,PLTR,0.796,0.0,0.569,0.431
2021-04-02,PLTR,0.6808,0.0,0.663,0.337
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6705,0.0,0.686,0.314
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.765,0.0,0.691,0.309
2021-04-02,PLTR,0.5709,0.0,0.793,0.207
2021-04-02,PLTR,0.3818,0.0,0.843,0.157
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.2023,0.0,0.847,0.153
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4767,0.154,0.846,0.0
2021-04-02,PLTR,0.34,0.0,0.854,0.146
2021-04-02,PLTR,0.34,0.0,0.854,0.146
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.34,0.0,0.805,0.195
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.7902,0.0,0.64,0.36
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.847,0.153
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.3818,0.0,0.843,0.157
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.6249,0.0,0.718,0.282
2021-04-02,PLTR,0.3818,0.0,0.843,0.157
2021-04-02,PLTR,0.296,0.0,0.804,0.196
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.6369,0.0,0.826,0.174
2021-04-02,PLTR,0.5106,0.0,0.845,0.155
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.25,0.121,0.804,0.076
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.765,0.0,0.72,0.28
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.2023,0.0,0.833,0.167
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2023,0.0,0.878,0.122
2021-04-02,PLTR,-0.4404,0.162,0.838,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.079,0.228,0.569,0.203
2021-04-02,PLTR,0.4588,0.0,0.87,0.13
2021-04-02,PLTR,0.1513,0.0,0.926,0.074
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.128,0.207,0.657,0.136
2021-04-02,PLTR,-0.4588,0.13,0.87,0.0
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,-0.4576,0.374,0.626,0.0
2021-04-02,PLTR,-0.0423,0.257,0.551,0.193
2021-04-02,PLTR,-0.3182,0.141,0.859,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4939,0.0,0.792,0.208
2021-04-02,PLTR,-0.4215,0.141,0.859,0.0
2021-04-02,PLTR,0.6472,0.0,0.56,0.44
2021-04-02,PLTR,0.7269,0.109,0.593,0.298
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4404,0.0,0.879,0.121
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.7378,0.057,0.686,0.257
2021-04-02,PLTR,0.4023,0.0,0.863,0.137
2021-04-02,PLTR,0.7915,0.0,0.681,0.319
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.296,0.0,0.804,0.196
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.296,0.0,0.804,0.196
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.5106,0.767,0.233,0.0
2021-04-02,PLTR,0.5106,0.0,0.784,0.216
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.3182,0.0,0.859,0.141
2021-04-02,PLTR,0.7872,0.0,0.654,0.346
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.25,0.0,0.913,0.087
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4278,0.0,0.821,0.179
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.8271,0.075,0.538,0.387
2021-04-02,PLTR,-0.4767,0.17,0.83,0.0
2021-04-02,PLTR,0.2732,0.0,0.905,0.095
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.4215,0.177,0.823,0.0
2021-04-02,PLTR,0.3612,0.0,0.848,0.152
2021-04-02,PLTR,0.6841,0.0,0.704,0.296
2021-04-02,PLTR,0.9124,0.0,0.607,0.393
2021-04-02,PLTR,0.2732,0.0,0.905,0.095
2021-04-02,PLTR,0.6841,0.0,0.704,0.296
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.796,0.0,0.569,0.431
2021-04-02,PLTR,0.6858,0.072,0.735,0.194
2021-04-02,PLTR,0.3818,0.0,0.843,0.157
2021-04-02,PLTR,0.5473,0.0,0.843,0.157
2021-04-02,PLTR,0.2023,0.0,0.924,0.076
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,-0.5267,0.152,0.848,0.0
2021-04-02,PLTR,0.6858,0.072,0.735,0.194
2021-04-02,PLTR,-0.3632,0.182,0.733,0.085
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.2732,0.0,0.9,0.1
2021-04-02,PLTR,0.3612,0.0,0.848,0.152
2021-04-02,PLTR,0.0,0.0,1.0,0.0
2021-04-02,PLTR,0.4278,0.0,0.821,0.179
2021-04-02,PLTR,0.5267,0.0,0.812,0.188
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.7003,0.225,0.775,0.0
2021-04-01,PLTR,0.1531,0.0,0.929,0.071
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0516,0.145,0.661,0.194
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.2716,0.109,0.662,0.229
2021-04-01,PLTR,-0.2732,0.16,0.84,0.0
2021-04-01,PLTR,0.3612,0.0,0.545,0.455
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.7404,0.127,0.516,0.357
2021-04-01,PLTR,0.6705,0.0,0.784,0.216
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.6369,0.0,0.776,0.224
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.4404,0.202,0.711,0.087
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.6369,0.0,0.811,0.189
2021-04-01,PLTR,0.5719,0.1,0.664,0.236
2021-04-01,PLTR,0.1531,0.117,0.739,0.143
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.4576,0.0,0.85,0.15
2021-04-01,PLTR,-0.34,0.118,0.882,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.6369,0.0,0.766,0.234
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0258,0.2,0.593,0.207
2021-04-01,PLTR,0.4215,0.0,0.843,0.157
2021-04-01,PLTR,0.2023,0.0,0.833,0.167
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.3818,0.0,0.898,0.102
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.4576,0.0,0.834,0.166
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.7531,0.0,0.737,0.263
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.5994,0.0,0.741,0.259
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.4396,0.138,0.796,0.066
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.8211,0.0,0.626,0.374
2021-04-01,PLTR,0.6486,0.0,0.629,0.371
2021-04-01,PLTR,0.1901,0.149,0.679,0.171
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.4019,0.0,0.838,0.162
2021-04-01,PLTR,0.2023,0.0,0.878,0.122
2021-04-01,PLTR,0.4215,0.0,0.833,0.167
2021-04-01,PLTR,0.3818,0.0,0.874,0.126
2021-04-01,PLTR,0.2023,0.0,0.833,0.167
2021-04-01,PLTR,0.2023,0.0,0.847,0.153
2021-04-01,PLTR,0.3612,0.0,0.783,0.217
2021-04-01,PLTR,0.2023,0.0,0.833,0.167
2021-04-01,PLTR,0.6369,0.0,0.802,0.198
2021-04-01,PLTR,0.7603,0.0,0.697,0.303
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.4019,0.0,0.856,0.144
2021-04-01,PLTR,0.2023,0.0,0.924,0.076
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.3612,0.143,0.857,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.6249,0.0,0.823,0.177
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.7603,0.0,0.697,0.303
2021-04-01,PLTR,0.0772,0.13,0.731,0.14
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.34,0.0,0.902,0.098
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.3612,0.143,0.857,0.0
2021-04-01,PLTR,0.296,0.0,0.855,0.145
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,-0.1513,0.096,0.904,0.0
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.8481,0.0,0.595,0.405
2021-04-01,PLTR,0.3818,0.0,0.852,0.148
2021-04-01,PLTR,0.0,0.0,1.0,0.0
2021-04-01,PLTR,0.3612,0.1,0.685,0.215
2021-04-01,PLTR,0.9267,0.04,0.534,0.426
2021-04-01,PLTR,0.0,0.0,1.0,0.0
